0.84 0.30002 6.74466e-220
0.85 0.30002 7.79991e-231
0.86 0.30002 8.82932e-242
0.87 0.30002 9.78709e-253
0.88 0.30002 1.0631e-263
0.89 0.30002 1.13264e-274
0.9 0.30002 1.185e-285
0.91 0.30002 1.21922e-296
0.92 0.30002 1.23586e-307
0.93 0.30002 1.23688e-318
0.94 0.30002 0
0.95 0.30002 0
0.96 0.30002 0
0.97 0.30002 0
0.98 0.30002 0
0.99 0.30002 0
1 0.30002 0
0 0.40002 0.447796
0.01 0.40002 0.447796
0.02 0.40002 0.447693
0.03 0.40002 0.447486
0.04 0.40002 0.447176
0.05 0.40002 0.446762
0.06 0.40002 0.446245
0.07 0.40002 0.445623
0.08 0.40002 0.444896
0.09 0.40002 0.444064
0.1 0.40002 0.443126
0.11 0.40002 0.442082
0.12 0.40002 0.44093
0.13 0.40002 0.439671
0.14 0.40002 0.438302
0.15 0.40002 0.436824
0.16 0.40002 0.435234
0.17 0.40002 0.433532
0.18 0.40002 0.431717
0.19 0.40002 0.429786
0.2 0.40002 0.427739
0.21 0.40002 0.425574
0.22 0.40002 0.423289
0.23 0.40002 0.420882
0.24 0.40002 0.418351
0.25 0.40002 0.415693
0.26 0.40002 0.412907
0.27 0.40002 0.40999
0.28 0.40002 0.406939
0.29 0.40002 0.403752
0.3 0.40002 0.400423
0.31 0.40002 0.396952
0.32 0.40002 0.393332
0.33 0.40002 0.389562
0.34 0.40002 0.385635
0.35 0.40002 0.381548
0.36 0.40002 0.377295
0.37 0.40002 0.37287
0.38 0.40002 0.368268
0.39 0.40002 0.363482
0.4 0.40002 0.358504
0.41 0.40002 0.353327
0.42 0.40002 0.347941
0.43 0.40002 0.342337
0.44 0.40002 0.336504
0.45 0.40002 0.33043
0.46 0.40002 0.324101
0.47 0.40002 0.317503
0.48 0.40002 0.310618
0.49 0.40002 0.303426
0.5 0.40002 0.295906
0.51 0.40002 0.288032
0.52 0.40002 0.279773
0.53 0.40002 0.271096
0.54 0.40002 0.261957
0.55 0.40002 0.252308
